step, mean infection rate, std. dev
351000,0.9847,0.0599
351600,0.9847,0.0599
352200,0.9847,0.0599
352800,0.9847,0.0599
353400,0.9847,0.0599
354000,0.9847,0.0599
354600,0.9847,0.0599
355200,0.9847,0.0599
355800,0.9847,0.0599
356400,0.9847,0.0599
357000,0.9847,0.0599
357600,0.9847,0.0599
358200,0.9847,0.0599
358800,0.9847,0.0599
359400,0.9847,0.0599
360000,0.9847,0.0599
360600,0.9861,0.0548
361200,0.9861,0.0548
361800,0.9861,0.0548
362400,0.9861,0.0548
363000,0.9861,0.0548
363600,0.9861,0.0548
364200,0.9861,0.0548
364800,0.9861,0.0548
365400,0.9861,0.0548
366000,0.9861,0.0548
366600,0.9861,0.0548
367200,0.9861,0.0548
367800,0.9861,0.0548
368400,0.9861,0.0548
369000,0.9861,0.0548
369600,0.9861,0.0548
370200,0.9861,0.0548
370800,0.9861,0.0548
371400,0.9861,0.0548
372000,0.9861,0.0548
372600,0.9861,0.0548
373200,0.9874,0.0510
373800,0.9874,0.0510
374400,0.9874,0.0510
375000,0.9874,0.0510
375600,0.9874,0.0510
376200,0.9874,0.0510
376800,0.9874,0.0510
377400,0.9887,0.0505
378000,0.9887,0.0505
378600,0.9887,0.0505
379200,0.9887,0.0505
379800,0.9887,0.0505
380400,0.9900,0.0481
381000,0.9900,0.0481
381600,0.9900,0.0481
382200,0.9900,0.0481
382800,0.9900,0.0481
383400,0.9900,0.0481
384000,0.9900,0.0481
384600,0.9900,0.0481
385200,0.9900,0.0481
385800,0.9900,0.0481
386400,0.9900,0.0481
387000,0.9900,0.0481
387600,0.9900,0.0481
388200,0.9900,0.0481
388800,0.9900,0.0481
389400,0.9900,0.0481
390000,0.9900,0.0481
390600,0.9900,0.0481
391200,0.9900,0.0481
391800,0.9900,0.0481
392400,0.9900,0.0481
393000,0.9900,0.0481
393600,0.9900,0.0481
394200,0.9913,0.0392
394800,0.9913,0.0392
395400,0.9913,0.0392
396000,0.9913,0.0392
396600,0.9913,0.0392
397200,0.9913,0.0392
397800,0.9913,0.0392
398400,0.9913,0.0392
399000,0.9913,0.0392
399600,0.9913,0.0392
400200,0.9913,0.0392
400800,0.9913,0.0392
401400,0.9913,0.0392
402000,0.9923,0.0388
402600,0.9923,0.0388
403200,0.9923,0.0388
403800,0.9923,0.0388
404400,0.9923,0.0388
405000,0.9937,0.0300
405600,0.9937,0.0300
406200,0.9950,0.0217
406800,0.9950,0.0217
407400,0.9950,0.0217
408000,0.9950,0.0217
408600,0.9950,0.0217
409200,0.9950,0.0217
409800,0.9950,0.0217
410400,0.9950,0.0217
411000,0.9950,0.0217
411600,0.9950,0.0217
412200,0.9950,0.0217
412800,0.9950,0.0217
413400,0.9950,0.0217
414000,0.9950,0.0217
414600,0.9950,0.0217
415200,0.9950,0.0217
415800,0.9950,0.0217
416400,0.9950,0.0217
417000,0.9950,0.0217
417600,0.9950,0.0217
418200,0.9950,0.0217
418800,0.9950,0.0217
419400,0.9950,0.0217
420000,0.9950,0.0217
420600,0.9950,0.0217
421200,0.9950,0.0217
421800,0.9950,0.0217
422400,0.9950,0.0217
423000,0.9950,0.0217
423600,0.9950,0.0217
424200,0.9950,0.0217
424800,0.9950,0.0217
425400,0.9950,0.0217
426000,0.9950,0.0217
426600,0.9950,0.0217
427200,0.9950,0.0217
427800,0.9950,0.0217
428400,0.9950,0.0217
429000,0.9950,0.0217
429600,0.9950,0.0217
430200,0.9950,0.0217
430800,0.9950,0.0217
431400,0.9950,0.0217
432000,0.9950,0.0217
432600,0.9963,0.0146
433200,0.9963,0.0146
433800,0.9963,0.0146
434400,0.9963,0.0146
435000,0.9963,0.0146
435600,0.9963,0.0146
436200,0.9963,0.0146
436800,0.9963,0.0146
437400,0.9963,0.0146
438000,0.9963,0.0146
438600,0.9963,0.0146
439200,0.9963,0.0146
439800,0.9963,0.0146
440400,0.9963,0.0146
441000,0.9963,0.0146
441600,0.9963,0.0146
442200,0.9963,0.0146
442800,0.9963,0.0146
443400,0.9963,0.0146
444000,0.9963,0.0146
444600,0.9977,0.0116
445200,0.9977,0.0116
445800,0.9977,0.0116
446400,0.9987,0.0093
447000,1.0000,0.0000
