type,susceptibility,time,mean infection rate,std. dev
smooth-disco,0.6,100800,0.9929,0.0186
smooth-disco,0.6,101400,0.9929,0.0186
smooth-disco,0.6,102000,0.9929,0.0186
smooth-disco,0.6,102600,0.9929,0.0186
smooth-disco,0.6,103200,0.9936,0.0174
smooth-disco,0.6,103800,0.9943,0.0166
smooth-disco,0.6,104400,0.9946,0.0147
smooth-disco,0.6,105000,0.9949,0.0128
smooth-disco,0.6,105600,0.9953,0.0123
smooth-disco,0.6,106200,0.9959,0.0121
smooth-disco,0.6,106800,0.9959,0.0121
smooth-disco,0.6,107400,0.9962,0.0116
smooth-disco,0.6,108000,0.9970,0.0088
smooth-disco,0.6,108600,0.9973,0.0087
smooth-disco,0.6,109200,0.9976,0.0069
smooth-disco,0.6,109800,0.9980,0.0065
smooth-disco,0.6,110400,0.9980,0.0065
smooth-disco,0.6,111000,0.9980,0.0065
smooth-disco,0.6,111600,0.9983,0.0062
smooth-disco,0.6,112200,0.9986,0.0058
smooth-disco,0.6,112800,0.9989,0.0054
smooth-disco,0.6,113400,0.9989,0.0054
smooth-disco,0.6,114000,0.9993,0.0035
smooth-disco,0.6,114600,0.9993,0.0035
smooth-disco,0.6,115200,0.9993,0.0035
smooth-disco,0.6,115800,0.9993,0.0035
smooth-disco,0.6,116400,0.9993,0.0035
smooth-disco,0.6,117000,0.9993,0.0035
smooth-disco,0.6,117600,0.9993,0.0035
smooth-disco,0.6,118200,0.9997,0.0024
smooth-disco,0.6,118800,1.0000,0.0000
smooth-disco,0.8,0,0.0126,0.0008
smooth-disco,0.8,600,0.0134,0.0034
smooth-disco,0.8,1200,0.0147,0.0050
smooth-disco,0.8,1800,0.0159,0.0073
smooth-disco,0.8,2400,0.0179,0.0086
smooth-disco,0.8,3000,0.0195,0.0108
smooth-disco,0.8,3600,0.0229,0.0137
smooth-disco,0.8,4200,0.0242,0.0154
smooth-disco,0.8,4800,0.0254,0.0178
smooth-disco,0.8,5400,0.0273,0.0197
smooth-disco,0.8,6000,0.0285,0.0220
smooth-disco,0.8,6600,0.0300,0.0233
smooth-disco,0.8,7200,0.0318,0.0245
smooth-disco,0.8,7800,0.0341,0.0288
smooth-disco,0.8,8400,0.0368,0.0335
smooth-disco,0.8,9000,0.0394,0.0368
smooth-disco,0.8,9600,0.0422,0.0401
smooth-disco,0.8,10200,0.0451,0.0433
smooth-disco,0.8,10800,0.0495,0.0477
smooth-disco,0.8,11400,0.0540,0.0538
smooth-disco,0.8,12000,0.0590,0.0591
smooth-disco,0.8,12600,0.0637,0.0638
smooth-disco,0.8,13200,0.0675,0.0689
smooth-disco,0.8,13800,0.0730,0.0743
smooth-disco,0.8,14400,0.0786,0.0788
smooth-disco,0.8,15000,0.0855,0.0823
smooth-disco,0.8,15600,0.0941,0.0890
smooth-disco,0.8,16200,0.0990,0.0936
smooth-disco,0.8,16800,0.1076,0.1033
smooth-disco,0.8,17400,0.1153,0.1081
smooth-disco,0.8,18000,0.1231,0.1132
smooth-disco,0.8,18600,0.1322,0.1195
smooth-disco,0.8,19200,0.1419,0.1281
smooth-disco,0.8,19800,0.1513,0.1355
smooth-disco,0.8,20400,0.1597,0.1413
smooth-disco,0.8,21000,0.1652,0.1447
smooth-disco,0.8,21600,0.1762,0.1497
smooth-disco,0.8,22200,0.1863,0.1584
smooth-disco,0.8,22800,0.1928,0.1613
smooth-disco,0.8,23400,0.2007,0.1649
smooth-disco,0.8,24000,0.2120,0.1732
smooth-disco,0.8,24600,0.2241,0.1823
smooth-disco,0.8,25200,0.2355,0.1840
smooth-disco,0.8,25800,0.2471,0.1916
smooth-disco,0.8,26400,0.2602,0.1999
smooth-disco,0.8,27000,0.2744,0.2047
smooth-disco,0.8,27600,0.2852,0.2122
smooth-disco,0.8,28200,0.3001,0.2196
smooth-disco,0.8,28800,0.3101,0.2252
smooth-disco,0.8,29400,0.3236,0.2295
smooth-disco,0.8,30000,0.3345,0.2333
smooth-disco,0.8,30600,0.3503,0.2350
smooth-disco,0.8,31200,0.3698,0.2398
smooth-disco,0.8,31800,0.3865,0.2440
smooth-disco,0.8,32400,0.4056,0.2456
smooth-disco,0.8,33000,0.4236,0.2497
smooth-disco,0.8,33600,0.4405,0.2510
smooth-disco,0.8,34200,0.4570,0.2518
smooth-disco,0.8,34800,0.4700,0.2494
smooth-disco,0.8,35400,0.4888,0.2516
smooth-disco,0.8,36000,0.5072,0.2506
smooth-disco,0.8,36600,0.5240,0.2478
smooth-disco,0.8,37200,0.5434,0.2497
smooth-disco,0.8,37800,0.5568,0.2501
smooth-disco,0.8,38400,0.5723,0.2505
smooth-disco,0.8,39000,0.5911,0.2480
smooth-disco,0.8,39600,0.6075,0.2464
smooth-disco,0.8,40200,0.6246,0.2453
smooth-disco,0.8,40800,0.6345,0.2458
smooth-disco,0.8,41400,0.6488,0.2438
smooth-disco,0.8,42000,0.6643,0.2406
smooth-disco,0.8,42600,0.6749,0.2370
smooth-disco,0.8,43200,0.6868,0.2358
smooth-disco,0.8,43800,0.7019,0.2298
smooth-disco,0.8,44400,0.7168,0.2281
smooth-disco,0.8,45000,0.7298,0.2256
smooth-disco,0.8,45600,0.7400,0.2236
smooth-disco,0.8,46200,0.7551,0.2185
smooth-disco,0.8,46800,0.7675,0.2124
smooth-disco,0.8,47400,0.7795,0.2058
smooth-disco,0.8,48000,0.7949,0.1998
smooth-disco,0.8,48600,0.8063,0.1975
smooth-disco,0.8,49200,0.8126,0.1938
smooth-disco,0.8,49800,0.8240,0.1894
smooth-disco,0.8,50400,0.8343,0.1847
smooth-disco,0.8,51000,0.8411,0.1815
smooth-disco,0.8,51600,0.8493,0.1760
smooth-disco,0.8,52200,0.8596,0.1692
smooth-disco,0.8,52800,0.8653,0.1669
smooth-disco,0.8,53400,0.8715,0.1654
smooth-disco,0.8,54000,0.8798,0.1621
smooth-disco,0.8,54600,0.8842,0.1622
smooth-disco,0.8,55200,0.8888,0.1602
smooth-disco,0.8,55800,0.8949,0.1570
smooth-disco,0.8,56400,0.8990,0.1560
smooth-disco,0.8,57000,0.9055,0.1488
smooth-disco,0.8,57600,0.9094,0.1477
smooth-disco,0.8,58200,0.9140,0.1438
smooth-disco,0.8,58800,0.9188,0.1369
smooth-disco,0.8,59400,0.9228,0.1322
smooth-disco,0.8,60000,0.9243,0.1313
smooth-disco,0.8,60600,0.9271,0.1290
smooth-disco,0.8,61200,0.9319,0.1224
smooth-disco,0.8,61800,0.9357,0.1192
smooth-disco,0.8,62400,0.9394,0.1153
smooth-disco,0.8,63000,0.9419,0.1114
smooth-disco,0.8,63600,0.9455,0.1094
smooth-disco,0.8,64200,0.9475,0.1048
smooth-disco,0.8,64800,0.9502,0.1024
smooth-disco,0.8,65400,0.9529,0.0977
smooth-disco,0.8,66000,0.9558,0.0950
smooth-disco,0.8,66600,0.9586,0.0921
smooth-disco,0.8,67200,0.9600,0.0866
smooth-disco,0.8,67800,0.9622,0.0828
smooth-disco,0.8,68400,0.9642,0.0804
smooth-disco,0.8,69000,0.9677,0.0761
smooth-disco,0.8,69600,0.9703,0.0727
smooth-disco,0.8,70200,0.9732,0.0653
smooth-disco,0.8,70800,0.9754,0.0584
smooth-disco,0.8,71400,0.9767,0.0552
smooth-disco,0.8,72000,0.9785,0.0522
smooth-disco,0.8,72600,0.9807,0.0464
smooth-disco,0.8,73200,0.9824,0.0412
smooth-disco,0.8,73800,0.9846,0.0357
smooth-disco,0.8,74400,0.9871,0.0300
smooth-disco,0.8,75000,0.9896,0.0235
smooth-disco,0.8,75600,0.9901,0.0225
smooth-disco,0.8,76200,0.9911,0.0214
smooth-disco,0.8,76800,0.9921,0.0198
smooth-disco,0.8,77400,0.9923,0.0192
smooth-disco,0.8,78000,0.9926,0.0192
smooth-disco,0.8,78600,0.9928,0.0187
smooth-disco,0.8,79200,0.9928,0.0187
smooth-disco,0.8,79800,0.9938,0.0169
smooth-disco,0.8,80400,0.9945,0.0133
smooth-disco,0.8,81000,0.9953,0.0117
smooth-disco,0.8,81600,0.9956,0.0109
smooth-disco,0.8,82200,0.9966,0.0085
smooth-disco,0.8,82800,0.9973,0.0071
smooth-disco,0.8,83400,0.9973,0.0071
smooth-disco,0.8,84000,0.9975,0.0060
smooth-disco,0.8,84600,0.9975,0.0060
smooth-disco,0.8,85200,0.9980,0.0045
smooth-disco,0.8,85800,0.9980,0.0045
smooth-disco,0.8,86400,0.9980,0.0045
smooth-disco,0.8,87000,0.9983,0.0043
smooth-disco,0.8,87600,0.9983,0.0043
smooth-disco,0.8,88200,0.9983,0.0043
smooth-disco,0.8,88800,0.9983,0.0043
smooth-disco,0.8,89400,0.9985,0.0040
smooth-disco,0.8,90000,0.9985,0.0040
smooth-disco,0.8,90600,0.9985,0.0040
smooth-disco,0.8,91200,0.9988,0.0037
smooth-disco,0.8,91800,0.9988,0.0037
smooth-disco,0.8,92400,0.9988,0.0037
smooth-disco,0.8,93000,0.9988,0.0037
smooth-disco,0.8,93600,0.9990,0.0033
smooth-disco,0.8,94200,0.9993,0.0029
smooth-disco,0.8,94800,0.9998,0.0017
smooth-disco,0.8,95400,0.9998,0.0017
smooth-disco,0.8,96000,0.9998,0.0017
smooth-disco,0.8,96600,0.9998,0.0017
smooth-disco,0.8,97200,0.9998,0.0017
smooth-disco,0.8,97800,0.9998,0.0017
smooth-disco,0.8,98400,0.9998,0.0017
smooth-disco,0.8,99000,0.9998,0.0017
smooth-disco,0.8,99600,0.9998,0.0017
smooth-disco,0.8,100200,0.9998,0.0017
smooth-disco,0.8,100800,0.9998,0.0017
smooth-disco,0.8,101400,0.9998,0.0017
smooth-disco,0.8,102000,0.9998,0.0017
smooth-disco,0.8,102600,0.9998,0.0017
smooth-disco,0.8,103200,0.9998,0.0017
smooth-disco,0.8,103800,0.9998,0.0017
smooth-disco,0.8,104400,0.9998,0.0017
smooth-disco,0.8,105000,0.9998,0.0017
smooth-disco,0.8,105600,0.9998,0.0017
smooth-disco,0.8,106200,0.9998,0.0017
smooth-disco,0.8,106800,0.9998,0.0017
smooth-disco,0.8,107400,0.9998,0.0017
smooth-disco,0.8,108000,0.9998,0.0017
smooth-disco,0.8,108600,0.9998,0.0017
smooth-disco,0.8,109200,0.9998,0.0017
smooth-disco,0.8,109800,0.9998,0.0017
smooth-disco,0.8,110400,0.9998,0.0017
smooth-disco,0.8,111000,1.0000,0.0000
smooth-disco,1.0,0,0.0100,0.0000
smooth-disco,1.0,600,0.0110,0.0030
smooth-disco,1.0,1200,0.0120,0.0040
smooth-disco,1.0,1800,0.0132,0.0058
smooth-disco,1.0,2400,0.0152,0.0081
smooth-disco,1.0,3000,0.0166,0.0097
smooth-disco,1.0,3600,0.0200,0.0125
smooth-disco,1.0,4200,0.0212,0.0129
smooth-disco,1.0,4800,0.0230,0.0154
smooth-disco,1.0,5400,0.0266,0.0196
smooth-disco,1.0,6000,0.0292,0.0232
smooth-disco,1.0,6600,0.0314,0.0242
smooth-disco,1.0,7200,0.0344,0.0276
smooth-disco,1.0,7800,0.0374,0.0311
smooth-disco,1.0,8400,0.0412,0.0357
smooth-disco,1.0,9000,0.0454,0.0383
smooth-disco,1.0,9600,0.0498,0.0433
smooth-disco,1.0,10200,0.0544,0.0506
smooth-disco,1.0,10800,0.0612,0.0536
smooth-disco,1.0,11400,0.0672,0.0583
smooth-disco,1.0,12000,0.0736,0.0641
smooth-disco,1.0,12600,0.0796,0.0698
smooth-disco,1.0,13200,0.0848,0.0733
smooth-disco,1.0,13800,0.0926,0.0807
smooth-disco,1.0,14400,0.1022,0.0905
smooth-disco,1.0,15000,0.1120,0.0988
smooth-disco,1.0,15600,0.1236,0.1065
smooth-disco,1.0,16200,0.1346,0.1135
smooth-disco,1.0,16800,0.1470,0.1226
smooth-disco,1.0,17400,0.1590,0.1305
smooth-disco,1.0,18000,0.1704,0.1392
smooth-disco,1.0,18600,0.1836,0.1474
smooth-disco,1.0,19200,0.1990,0.1536
smooth-disco,1.0,19800,0.2136,0.1607
smooth-disco,1.0,20400,0.2284,0.1686
smooth-disco,1.0,21000,0.2462,0.1799
smooth-disco,1.0,21600,0.2630,0.1881
smooth-disco,1.0,22200,0.2814,0.1944
smooth-disco,1.0,22800,0.2984,0.2013
smooth-disco,1.0,23400,0.3172,0.2050
smooth-disco,1.0,24000,0.3312,0.2100
smooth-disco,1.0,24600,0.3488,0.2167
smooth-disco,1.0,25200,0.3672,0.2218
smooth-disco,1.0,25800,0.3860,0.2240
smooth-disco,1.0,26400,0.4132,0.2301
smooth-disco,1.0,27000,0.4358,0.2349
smooth-disco,1.0,27600,0.4540,0.2382
smooth-disco,1.0,28200,0.4740,0.2386
smooth-disco,1.0,28800,0.4928,0.2439
smooth-disco,1.0,29400,0.5152,0.2456
smooth-disco,1.0,30000,0.5342,0.2486
smooth-disco,1.0,30600,0.5554,0.2464
smooth-disco,1.0,31200,0.5788,0.2458
smooth-disco,1.0,31800,0.5952,0.2443
smooth-disco,1.0,32400,0.6140,0.2416
smooth-disco,1.0,33000,0.6330,0.2425
smooth-disco,1.0,33600,0.6546,0.2420
smooth-disco,1.0,34200,0.6702,0.2377
smooth-disco,1.0,34800,0.6882,0.2352
smooth-disco,1.0,35400,0.7044,0.2315
smooth-disco,1.0,36000,0.7204,0.2259
smooth-disco,1.0,36600,0.7374,0.2214
smooth-disco,1.0,37200,0.7514,0.2183
smooth-disco,1.0,37800,0.7630,0.2161
smooth-disco,1.0,38400,0.7768,0.2133
smooth-disco,1.0,39000,0.7922,0.2089
smooth-disco,1.0,39600,0.8038,0.2059
smooth-disco,1.0,40200,0.8144,0.2008
smooth-disco,1.0,40800,0.8266,0.1991
smooth-disco,1.0,41400,0.8378,0.1953
smooth-disco,1.0,42000,0.8484,0.1895
smooth-disco,1.0,42600,0.8570,0.1858
smooth-disco,1.0,43200,0.8658,0.1812
smooth-disco,1.0,43800,0.8740,0.1775
smooth-disco,1.0,44400,0.8840,0.1722
smooth-disco,1.0,45000,0.8904,0.1676
smooth-disco,1.0,45600,0.8974,0.1631
smooth-disco,1.0,46200,0.9036,0.1550
smooth-disco,1.0,46800,0.9106,0.1529
smooth-disco,1.0,47400,0.9150,0.1508
smooth-disco,1.0,48000,0.9210,0.1445
smooth-disco,1.0,48600,0.9272,0.1330
smooth-disco,1.0,49200,0.9314,0.1276
smooth-disco,1.0,49800,0.9372,0.1200
smooth-disco,1.0,50400,0.9406,0.1180
smooth-disco,1.0,51000,0.9444,0.1110
smooth-disco,1.0,51600,0.9488,0.1042
smooth-disco,1.0,52200,0.9532,0.0986
smooth-disco,1.0,52800,0.9564,0.0954
smooth-disco,1.0,53400,0.9596,0.0916
smooth-disco,1.0,54000,0.9636,0.0846
smooth-disco,1.0,54600,0.9674,0.0776
smooth-disco,1.0,55200,0.9722,0.0719
smooth-disco,1.0,55800,0.9732,0.0693
smooth-disco,1.0,56400,0.9754,0.0625
smooth-disco,1.0,57000,0.9778,0.0584
smooth-disco,1.0,57600,0.9794,0.0571
smooth-disco,1.0,58200,0.9814,0.0515
smooth-disco,1.0,58800,0.9828,0.0487
smooth-disco,1.0,59400,0.9850,0.0420
smooth-disco,1.0,60000,0.9862,0.0386
smooth-disco,1.0,60600,0.9874,0.0349
smooth-disco,1.0,61200,0.9894,0.0305
smooth-disco,1.0,61800,0.9902,0.0289
smooth-disco,1.0,62400,0.9906,0.0273
smooth-disco,1.0,63000,0.9912,0.0250
smooth-disco,1.0,63600,0.9924,0.0221
smooth-disco,1.0,64200,0.9932,0.0196
smooth-disco,1.0,64800,0.9940,0.0164
smooth-disco,1.0,65400,0.9944,0.0164
smooth-disco,1.0,66000,0.9952,0.0139
smooth-disco,1.0,66600,0.9956,0.0122
smooth-disco,1.0,67200,0.9958,0.0115
smooth-disco,1.0,67800,0.9964,0.0102
smooth-disco,1.0,68400,0.9970,0.0088
smooth-disco,1.0,69000,0.9974,0.0082
smooth-disco,1.0,69600,0.9974,0.0082
smooth-disco,1.0,70200,0.9978,0.0070
smooth-disco,1.0,70800,0.9982,0.0055
smooth-disco,1.0,71400,0.9984,0.0046
smooth-disco,1.0,72000,0.9986,0.0045
smooth-disco,1.0,72600,0.9986,0.0045
smooth-disco,1.0,73200,0.9988,0.0043
smooth-disco,1.0,73800,0.9988,0.0043
smooth-disco,1.0,74400,0.9988,0.0043
smooth-disco,1.0,75000,0.9990,0.0041
smooth-disco,1.0,75600,0.9990,0.0041
smooth-disco,1.0,76200,0.9990,0.0041
smooth-disco,1.0,76800,0.9992,0.0034
smooth-disco,1.0,77400,0.9994,0.0024
smooth-disco,1.0,78000,0.9996,0.0020
smooth-disco,1.0,78600,0.9996,0.0020
smooth-disco,1.0,79200,0.9996,0.0020
smooth-disco,1.0,79800,0.9998,0.0014
smooth-disco,1.0,80400,0.9998,0.0014
smooth-disco,1.0,81000,0.9998,0.0014
smooth-disco,1.0,81600,1.0000,0.0000
smooth-with-id,0.2,0,0.0494,0.0112
smooth-with-id,0.2,600,0.0494,0.0112
smooth-with-id,0.2,1200,0.0507,0.0153
smooth-with-id,0.2,1800,0.0516,0.0165
smooth-with-id,0.2,2400,0.0539,0.0208
smooth-with-id,0.2,3000,0.0556,0.0218
smooth-with-id,0.2,3600,0.0579,0.0282
smooth-with-id,0.2,4200,0.0586,0.0281
smooth-with-id,0.2,4800,0.0600,0.0305
smooth-with-id,0.2,5400,0.0614,0.0300
smooth-with-id,0.2,6000,0.0627,0.0295
smooth-with-id,0.2,6600,0.0627,0.0295
smooth-with-id,0.2,7200,0.0645,0.0312
smooth-with-id,0.2,7800,0.0675,0.0348
smooth-with-id,0.2,8400,0.0700,0.0388
smooth-with-id,0.2,9000,0.0719,0.0389
smooth-with-id,0.2,9600,0.0730,0.0391
smooth-with-id,0.2,10200,0.0756,0.0393
smooth-with-id,0.2,10800,0.0783,0.0414
smooth-with-id,0.2,11400,0.0806,0.0438
smooth-with-id,0.2,12000,0.0806,0.0438
smooth-with-id,0.2,12600,0.0831,0.0457
smooth-with-id,0.2,13200,0.0831,0.0457
smooth-with-id,0.2,13800,0.0844,0.0466
smooth-with-id,0.2,14400,0.0885,0.0479
smooth-with-id,0.2,15000,0.0930,0.0528
smooth-with-id,0.2,15600,0.0930,0.0528
smooth-with-id,0.2,16200,0.0992,0.0582
smooth-with-id,0.2,16800,0.1001,0.0577
smooth-with-id,0.2,17400,0.1030,0.0593
smooth-with-id,0.2,18000,0.1051,0.0600
smooth-with-id,0.2,18600,0.1081,0.0610
smooth-with-id,0.2,19200,0.1153,0.0695
smooth-with-id,0.2,19800,0.1166,0.0729
smooth-with-id,0.2,20400,0.1200,0.0771
smooth-with-id,0.2,21000,0.1231,0.0778
smooth-with-id,0.2,21600,0.1231,0.0778
smooth-with-id,0.2,22200,0.1282,0.0810
smooth-with-id,0.2,22800,0.1309,0.0814
smooth-with-id,0.2,23400,0.1346,0.0861
smooth-with-id,0.2,24000,0.1362,0.0880
smooth-with-id,0.2,24600,0.1394,0.0899
smooth-with-id,0.2,25200,0.1439,0.0928
smooth-with-id,0.2,25800,0.1511,0.0966
smooth-with-id,0.2,26400,0.1529,0.0969
smooth-with-id,0.2,27000,0.1561,0.0977
smooth-with-id,0.2,27600,0.1597,0.1014
smooth-with-id,0.2,28200,0.1629,0.1015
smooth-with-id,0.2,28800,0.1677,0.1079
smooth-with-id,0.2,29400,0.1730,0.1112
smooth-with-id,0.2,30000,0.1803,0.1150
smooth-with-id,0.2,30600,0.1828,0.1143
smooth-with-id,0.2,31200,0.1920,0.1171
smooth-with-id,0.2,31800,0.1954,0.1202
smooth-with-id,0.2,32400,0.2014,0.1245
smooth-with-id,0.2,33000,0.2046,0.1257
smooth-with-id,0.2,33600,0.2083,0.1307
smooth-with-id,0.2,34200,0.2119,0.1360
smooth-with-id,0.2,34800,0.2135,0.1381
smooth-with-id,0.2,35400,0.2186,0.1393
smooth-with-id,0.2,36000,0.2262,0.1468
smooth-with-id,0.2,36600,0.2308,0.1465
smooth-with-id,0.2,37200,0.2316,0.1463
smooth-with-id,0.2,37800,0.2342,0.1500
smooth-with-id,0.2,38400,0.2379,0.1549
smooth-with-id,0.2,39000,0.2412,0.1581
smooth-with-id,0.2,39600,0.2476,0.1623
smooth-with-id,0.2,40200,0.2549,0.1676
smooth-with-id,0.2,40800,0.2592,0.1693
smooth-with-id,0.2,41400,0.2627,0.1711
smooth-with-id,0.2,42000,0.2727,0.1808
smooth-with-id,0.2,42600,0.2784,0.1832
smooth-with-id,0.2,43200,0.2825,0.1843
smooth-with-id,0.2,43800,0.2933,0.1858
smooth-with-id,0.2,44400,0.2967,0.1868
smooth-with-id,0.2,45000,0.3008,0.1883
smooth-with-id,0.2,45600,0.3062,0.1868
smooth-with-id,0.2,46200,0.3136,0.1869
smooth-with-id,0.2,46800,0.3189,0.1933
smooth-with-id,0.2,47400,0.3255,0.2002
smooth-with-id,0.2,48000,0.3324,0.2033
smooth-with-id,0.2,48600,0.3377,0.2036
smooth-with-id,0.2,49200,0.3466,0.2049
smooth-with-id,0.2,49800,0.3530,0.2075
smooth-with-id,0.2,50400,0.3563,0.2106
smooth-with-id,0.2,51000,0.3608,0.2141
smooth-with-id,0.2,51600,0.3658,0.2156
smooth-with-id,0.2,52200,0.3743,0.2219
smooth-with-id,0.2,52800,0.3804,0.2246
smooth-with-id,0.2,53400,0.3878,0.2266
smooth-with-id,0.2,54000,0.3957,0.2320
smooth-with-id,0.2,54600,0.4023,0.2356
smooth-with-id,0.2,55200,0.4037,0.2375
smooth-with-id,0.2,55800,0.4101,0.2394
smooth-with-id,0.2,56400,0.4142,0.2411
smooth-with-id,0.2,57000,0.4184,0.2447
smooth-with-id,0.2,57600,0.4309,0.2493
smooth-with-id,0.2,58200,0.4379,0.2504
smooth-with-id,0.2,58800,0.4405,0.2517
smooth-with-id,0.2,59400,0.4464,0.2559
smooth-with-id,0.2,60000,0.4519,0.2538
smooth-with-id,0.2,60600,0.4578,0.2569
smooth-with-id,0.2,61200,0.4669,0.2588
smooth-with-id,0.2,61800,0.4734,0.2579
smooth-with-id,0.2,62400,0.4810,0.2572
smooth-with-id,0.2,63000,0.4846,0.2568
smooth-with-id,0.2,63600,0.4917,0.2614
smooth-with-id,0.2,64200,0.5007,0.2603
smooth-with-id,0.2,64800,0.5083,0.2606
smooth-with-id,0.2,65400,0.5155,0.2622
smooth-with-id,0.2,66000,0.5195,0.2653
smooth-with-id,0.2,66600,0.5221,0.2655
smooth-with-id,0.2,67200,0.5268,0.2665
smooth-with-id,0.2,67800,0.5331,0.2681
smooth-with-id,0.2,68400,0.5403,0.2706
smooth-with-id,0.2,69000,0.5475,0.2720
smooth-with-id,0.2,69600,0.5485,0.2710
smooth-with-id,0.2,70200,0.5535,0.2699
smooth-with-id,0.2,70800,0.5586,0.2710
smooth-with-id,0.2,71400,0.5610,0.2721
smooth-with-id,0.2,72000,0.5712,0.2708
smooth-with-id,0.2,72600,0.5816,0.2699
smooth-with-id,0.2,73200,0.5842,0.2688
smooth-with-id,0.2,73800,0.5870,0.2680
smooth-with-id,0.2,74400,0.5933,0.2695
smooth-with-id,0.2,75000,0.5974,0.2693
smooth-with-id,0.2,75600,0.6009,0.2696
smooth-with-id,0.2,76200,0.6078,0.2710
smooth-with-id,0.2,76800,0.6142,0.2703
smooth-with-id,0.2,77400,0.6162,0.2722
smooth-with-id,0.2,78000,0.6226,0.2693
smooth-with-id,0.2,78600,0.6274,0.2718
smooth-with-id,0.2,79200,0.6322,0.2724
smooth-with-id,0.2,79800,0.6390,0.2729
smooth-with-id,0.2,80400,0.6433,0.2721
smooth-with-id,0.2,81000,0.6479,0.2738
smooth-with-id,0.2,81600,0.6539,0.2718
smooth-with-id,0.2,82200,0.6566,0.2718
smooth-with-id,0.2,82800,0.6589,0.2701
smooth-with-id,0.2,83400,0.6633,0.2716
smooth-with-id,0.2,84000,0.6696,0.2697
smooth-with-id,0.2,84600,0.6696,0.2697
smooth-with-id,0.2,85200,0.6724,0.2706
smooth-with-id,0.2,85800,0.6745,0.2708
smooth-with-id,0.2,86400,0.6745,0.2708
smooth-with-id,0.2,87000,0.6778,0.2705
smooth-with-id,0.2,87600,0.6806,0.2686
smooth-with-id,0.2,88200,0.6840,0.2670
smooth-with-id,0.2,88800,0.6913,0.2646
smooth-with-id,0.2,89400,0.6931,0.2656
smooth-with-id,0.2,90000,0.6957,0.2659
smooth-with-id,0.2,90600,0.7007,0.2654
smooth-with-id,0.2,91200,0.7037,0.2645
smooth-with-id,0.2,91800,0.7073,0.2664
smooth-with-id,0.2,92400,0.7116,0.2636
smooth-with-id,0.2,93000,0.7159,0.2625
smooth-with-id,0.2,93600,0.7177,0.2619
smooth-with-id,0.2,94200,0.7210,0.2598
smooth-with-id,0.2,94800,0.7296,0.2599
smooth-with-id,0.2,95400,0.7317,0.2590
smooth-with-id,0.2,96000,0.7375,0.2578
smooth-with-id,0.2,96600,0.7395,0.2576
smooth-with-id,0.2,97200,0.7406,0.2573
smooth-with-id,0.2,97800,0.7442,0.2546
smooth-with-id,0.2,98400,0.7460,0.2548
smooth-with-id,0.2,99000,0.7492,0.2549
smooth-with-id,0.2,99600,0.7530,0.2530
smooth-with-id,0.2,100200,0.7581,0.2518
smooth-with-id,0.2,100800,0.7616,0.2502
smooth-with-id,0.2,101400,0.7659,0.2528
smooth-with-id,0.2,102000,0.7676,0.2522
smooth-with-id,0.2,102600,0.7706,0.2522
smooth-with-id,0.2,103200,0.7736,0.2516
smooth-with-id,0.2,103800,0.7766,0.2519
smooth-with-id,0.2,104400,0.7787,0.2530
smooth-with-id,0.2,105000,0.7819,0.2505
smooth-with-id,0.2,105600,0.7849,0.2475
smooth-with-id,0.2,106200,0.7891,0.2464
smooth-with-id,0.2,106800,0.7935,0.2448
smooth-with-id,0.2,107400,0.7979,0.2433
smooth-with-id,0.2,108000,0.7989,0.2436
smooth-with-id,0.2,108600,0.8014,0.2430
smooth-with-id,0.2,109200,0.8014,0.2430
smooth-with-id,0.2,109800,0.8043,0.2419
smooth-with-id,0.2,110400,0.8067,0.2411
smooth-with-id,0.2,111000,0.8099,0.2391
smooth-with-id,0.2,111600,0.8118,0.2392
smooth-with-id,0.2,112200,0.8167,0.2337
smooth-with-id,0.2,112800,0.8188,0.2320
smooth-with-id,0.2,113400,0.8206,0.2298
smooth-with-id,0.2,114000,0.8236,0.2303
smooth-with-id,0.2,114600,0.8257,0.2281
smooth-with-id,0.2,115200,0.8267,0.2283
smooth-with-id,0.2,115800,0.8291,0.2289
smooth-with-id,0.2,116400,0.8321,0.2261
smooth-with-id,0.2,117000,0.8331,0.2267
smooth-with-id,0.2,117600,0.8362,0.2265
smooth-with-id,0.2,118200,0.8428,0.2203
smooth-with-id,0.2,118800,0.8446,0.2199
smooth-with-id,0.2,119400,0.8467,0.2149
smooth-with-id,0.2,120000,0.8508,0.2107
smooth-with-id,0.2,120600,0.8538,0.2074
smooth-with-id,0.2,121200,0.8538,0.2074
smooth-with-id,0.2,121800,0.8570,0.2045
smooth-with-id,0.2,122400,0.8580,0.2043
smooth-with-id,0.2,123000,0.8608,0.2035
smooth-with-id,0.2,123600,0.8636,0.2000
smooth-with-id,0.2,124200,0.8636,0.2000
smooth-with-id,0.2,124800,0.8674,0.1999
smooth-with-id,0.2,125400,0.8703,0.1973
smooth-with-id,0.2,126000,0.8723,0.1959
smooth-with-id,0.2,126600,0.8743,0.1932
smooth-with-id,0.2,127200,0.8753,0.1932
smooth-with-id,0.2,127800,0.8772,0.1917
smooth-with-id,0.2,128400,0.8772,0.1917
smooth-with-id,0.2,129000,0.8804,0.1875
smooth-with-id,0.2,129600,0.8831,0.1833
smooth-with-id,0.2,130200,0.8841,0.1836
smooth-with-id,0.2,130800,0.8841,0.1836
